lat,lon,alt,date,device,os,version
37.7638244,-122.4773391,0,2013-05-04 23:08:59,"Samsung d2att",4.2.2,1.0
37.7626536,-122.4769476,0,2013-05-04 23:11:58,"Samsung d2att",4.2.2,1.0
37.7616295,-122.4771289,0,2013-05-04 23:13:58,"Samsung d2att",4.2.2,1.0
37.7618811,-122.4735104,0,2013-05-04 23:23:58,"Samsung d2att",4.2.2,1.0
37.761882,-122.4722966,0,2013-05-04 23:24:58,"Samsung d2att",4.2.2,1.0
37.7619911,-122.4703619,0,2013-05-04 23:25:58,"Samsung d2att",4.2.2,1.0
37.7620807,-122.4685102,0,2013-05-04 23:26:58,"Samsung d2att",4.2.2,1.0
37.7626645,-122.4662049,0,2013-05-04 23:27:58,"Samsung d2att",4.2.2,1.0
37.7639045,-122.4663362,0,2013-05-04 23:28:58,"Samsung d2att",4.2.2,1.0
37.7641402,-122.4644523,0,2013-05-04 23:30:58,"Samsung d2att",4.2.2,1.0
37.764258,-122.4614296,0,2013-05-04 23:31:58,"Samsung d2att",4.2.2,1.0
37.7644147,-122.4590672,0,2013-05-04 23:32:58,"Samsung d2att",4.2.2,1.0
37.7648915,-122.4567161,0,2013-05-04 23:33:58,"Samsung d2att",4.2.2,1.0
37.7654416,-122.4532741,0,2013-05-04 23:34:56,"Samsung d2att",4.2.2,1.0
37.7658229,-122.4500486,0,2013-05-04 23:36:57,"Samsung d2att",4.2.2,1.0
37.7693517,-122.4330682,0,2013-05-04 23:39:55,"Samsung d2att",4.2.2,1.0
37.769499,-122.4318542,0,2013-05-04 23:40:55,"Samsung d2att",4.2.2,1.0
37.7694102,-122.4295415,0,2013-05-04 23:41:55,"Samsung d2att",4.2.2,1.0
37.7707013,-122.4378996,0,2013-05-04 23:44:54,"Samsung d2att",4.2.2,1.0
37.7819558,-122.4096733,0,2013-05-04 23:48:52,"Samsung d2att",4.2.2,1.0
37.746411,-122.4346606,0,2013-05-04 23:49:54,"Samsung d2att",4.2.2,1.0
37.7787498,-122.4145814,0,2013-05-04 23:50:53,"Samsung d2att",4.2.2,1.0
37.7781643,-122.4137658,0,2013-05-04 23:52:53,"Samsung d2att",4.2.2,1.0
37.7770058,-122.413638,0,2013-05-04 23:53:53,"Samsung d2att",4.2.2,1.0
37.777048,-122.4126515,0,2013-05-04 23:54:54,"Samsung d2att",4.2.2,1.0
37.7763836,-122.4117769,0,2013-05-04 23:56:53,"Samsung d2att",4.2.2,1.0
37.7754106,-122.4104714,0,2013-05-04 23:57:53,"Samsung d2att",4.2.2,1.0
37.7744292,-122.4093828,0,2013-05-05 00:00:53,"Samsung d2att",4.2.2,1.0
37.7734509,-122.4096829,0,2013-05-05 00:55:55,"Samsung d2att",4.2.2,1.0
37.7744649,-122.4085857,0,2013-05-05 00:57:55,"Samsung d2att",4.2.2,1.0
37.7751079,-122.4099497,0,2013-05-05 02:10:53,"Samsung d2att",4.2.2,1.0
37.7716068,-122.4170069,0,2013-05-05 02:17:55,"Samsung d2att",4.2.2,1.0
37.7755987,-122.4093856,0,2013-05-05 02:18:50,"Samsung d2att",4.2.2,1.0
37.7763624,-122.4083098,0,2013-05-05 03:12:50,"Samsung d2att",4.2.2,1.0
37.7755108,-122.4094519,0,2013-05-05 04:06:53,"Samsung d2att",4.2.2,1.0
37.7740317,-122.409193,0,2013-05-05 04:08:53,"Samsung d2att",4.2.2,1.0
37.7734595,-122.4082761,0,2013-05-05 04:15:53,"Samsung d2att",4.2.2,1.0
37.7727525,-122.4063418,0,2013-05-05 04:17:53,"Samsung d2att",4.2.2,1.0
37.771787,-122.4075849,0,2013-05-05 04:18:53,"Samsung d2att",4.2.2,1.0
37.7727745,-122.4073173,0,2013-05-05 04:27:51,"Samsung d2att",4.2.2,1.0
37.773718,-122.4084713,0,2013-05-05 04:28:51,"Samsung d2att",4.2.2,1.0
37.7734509,-122.4096829,0,2013-05-05 08:07:32,"Samsung d2att",4.2.2,1.0
37.7744869,-122.4085604,0,2013-05-06 05:44:30,"Samsung d2att",4.2.2,1.0
37.7747137,-122.4096024,0,2013-05-06 15:50:31,"Samsung d2att",4.2.2,1.0
37.7756241,-122.4093443,0,2013-05-06 15:52:31,"Samsung d2att",4.2.2,1.0
37.776389,-122.4082802,0,2013-05-06 15:55:14,"Samsung d2att",4.2.2,1.0
37.7763806,-122.4082927,0,2013-05-06 15:55:59,"Samsung d2att",4.2.2,1.0
37.7754475,-122.4094502,0,2013-05-06 16:03:55,"Samsung d2att",4.2.2,1.0
37.7763537,-122.4083013,0,2013-05-06 19:14:00,"Samsung d2att",4.2.2,1.0
37.7754776,-122.4094068,0,2013-05-06 19:32:28,"Samsung d2att",4.2.2,1.0
37.7743772,-122.4087351,0,2013-05-06 20:15:27,"Samsung d2att",4.2.2,1.0
37.7747339,-122.4096546,0,2013-05-07 00:57:23,"Samsung d2att",4.2.2,1.0
37.7745148,-122.4085584,0,2013-05-07 01:00:24,"Samsung d2att",4.2.2,1.0
37.7750028,-122.409948,0,2013-05-07 01:07:21,"Samsung d2att",4.2.2,1.0
37.7768083,-122.408279,0,2013-05-07 01:10:24,"Samsung d2att",4.2.2,1.0
37.7780848,-122.4094862,0,2013-05-07 01:12:24,"Samsung d2att",4.2.2,1.0
37.7770869,-122.4084546,0,2013-05-07 01:16:24,"Samsung d2att",4.2.2,1.0
37.7751928,-122.409812,0,2013-05-07 01:19:24,"Samsung d2att",4.2.2,1.0
37.7743117,-122.408902,0,2013-05-07 01:21:27,"Samsung d2att",4.2.2,1.0
37.775135,-122.4099469,0,2013-05-07 02:48:22,"Samsung d2att",4.2.2,1.0
37.7761324,-122.4087122,0,2013-05-07 02:49:25,"Samsung d2att",4.2.2,1.0
37.7771805,-122.4073042,0,2013-05-07 02:51:24,"Samsung d2att",4.2.2,1.0
37.7780319,-122.4061791,0,2013-05-07 02:52:24,"Samsung d2att",4.2.2,1.0
37.7792607,-122.4051191,0,2013-05-07 02:53:24,"Samsung d2att",4.2.2,1.0
37.7801749,-122.4033092,0,2013-05-07 02:56:25,"Samsung d2att",4.2.2,1.0
37.7811679,-122.4023825,0,2013-05-07 02:58:25,"Samsung d2att",4.2.2,1.0
37.7816317,-122.4007528,0,2013-05-07 03:00:25,"Samsung d2att",4.2.2,1.0
37.7829149,-122.4001882,0,2013-05-07 03:02:21,"Samsung d2att",4.2.2,1.0
37.7838483,-122.3988048,0,2013-05-07 03:03:25,"Samsung d2att",4.2.2,1.0
37.7838016,-122.399808,0,2013-05-07 04:59:24,"Samsung d2att",4.2.2,1.0
37.7837098,-122.3986772,0,2013-05-07 05:00:24,"Samsung d2att",4.2.2,1.0
37.7835968,-122.3997184,0,2013-05-07 05:01:24,"Samsung d2att",4.2.2,1.0
37.782378,-122.4008978,0,2013-05-07 05:03:24,"Samsung d2att",4.2.2,1.0
37.7817295,-122.4016304,0,2013-05-07 05:05:24,"Samsung d2att",4.2.2,1.0
37.7811005,-122.4024669,0,2013-05-07 05:06:24,"Samsung d2att",4.2.2,1.0
37.7803511,-122.4030625,0,2013-05-07 05:07:21,"Samsung d2att",4.2.2,1.0
37.783349,-122.4018018,0,2013-05-07 05:08:26,"Samsung d2att",4.2.2,1.0
37.7794101,-122.4045159,0,2013-05-07 05:09:21,"Samsung d2att",4.2.2,1.0
37.7784197,-122.4057803,0,2013-05-07 05:11:24,"Samsung d2att",4.2.2,1.0
37.777519,-122.4067619,0,2013-05-07 05:12:24,"Samsung d2att",4.2.2,1.0
37.776442,-122.408135,0,2013-05-07 05:13:24,"Samsung d2att",4.2.2,1.0
37.7754814,-122.4095381,0,2013-05-07 05:16:21,"Samsung d2att",4.2.2,1.0
37.7743942,-122.4088214,0,2013-05-07 05:18:24,"Samsung d2att",4.2.2,1.0
37.7734675,-122.4094646,0,2013-05-07 14:26:23,"Samsung d2att",4.2.2,1.0
37.7722163,-122.4106442,0,2013-05-07 14:27:21,"Samsung d2att",4.2.2,1.0
37.7720682,-122.4095122,0,2013-05-07 14:28:21,"Samsung d2att",4.2.2,1.0
37.7711137,-122.407986,0,2013-05-07 14:31:18,"Samsung d2att",4.2.2,1.0
37.770181,-122.407153,0,2013-05-07 14:33:18,"Samsung d2att",4.2.2,1.0
37.7694442,-122.4065264,0,2013-05-07 15:42:18,"Samsung d2att",4.2.2,1.0
37.7703199,-122.4071969,0,2013-05-07 15:44:18,"Samsung d2att",4.2.2,1.0
37.7710354,-122.4078543,0,2013-05-07 15:45:18,"Samsung d2att",4.2.2,1.0
37.7723725,-122.4070104,0,2013-05-07 15:47:18,"Samsung d2att",4.2.2,1.0
37.773806,-122.4085776,0,2013-05-07 15:49:18,"Samsung d2att",4.2.2,1.0
37.774466,-122.4085428,0,2013-05-07 16:31:22,"Samsung d2att",4.2.2,1.0
37.7749839,-122.4088775,0,2013-05-07 16:43:11,"Samsung d2att",4.2.2,1.0
37.77555,-122.4093703,0,2013-05-07 18:04:14,"Samsung d2att",4.2.2,1.0
37.7763982,-122.4082704,0,2013-05-07 18:06:13,"Samsung d2att",4.2.2,1.0
37.7758864,-122.4089634,0,2013-05-07 18:08:14,"Samsung d2att",4.2.2,1.0
37.775027,-122.4089555,0,2013-05-07 18:09:15,"Samsung d2att",4.2.2,1.0
37.7763454,-122.4083087,0,2013-05-07 19:34:14,"Samsung d2att",4.2.2,1.0
37.7746326,-122.4093702,0,2013-05-07 21:16:15,"Samsung d2att",4.2.2,1.0
37.7733738,-122.4081615,0,2013-05-07 21:18:14,"Samsung d2att",4.2.2,1.0
37.7725696,-122.4069456,0,2013-05-07 21:19:14,"Samsung d2att",4.2.2,1.0
37.7712978,-122.4077902,0,2013-05-07 21:21:14,"Samsung d2att",4.2.2,1.0
37.7724554,-122.4068213,0,2013-05-07 21:31:09,"Samsung d2att",4.2.2,1.0
37.7738154,-122.4087294,0,2013-05-07 21:33:07,"Samsung d2att",4.2.2,1.0
37.7746216,-122.4094447,0,2013-05-07 21:47:12,"Samsung d2att",4.2.2,1.0
37.7749206,-122.4089277,0,2013-05-07 22:13:12,"Samsung d2att",4.2.2,1.0
37.7748637,-122.4089794,0,2013-05-08 00:05:12,"Samsung d2att",4.2.2,1.0
37.7750881,-122.4100145,0,2013-05-08 01:52:12,"Samsung d2att",4.2.2,1.0
37.7744606,-122.4107231,0,2013-05-08 01:53:13,"Samsung d2att",4.2.2,1.0
37.7740016,-122.4118058,0,2013-05-08 01:55:12,"Samsung d2att",4.2.2,1.0
37.7745278,-122.4106388,0,2013-05-08 01:58:12,"Samsung d2att",4.2.2,1.0
37.7759199,-122.4067439,0,2013-05-08 02:05:12,"Samsung d2att",4.2.2,1.0
37.7747256,-122.4052865,0,2013-05-08 02:07:13,"Samsung d2att",4.2.2,1.0
37.7739435,-122.4042449,0,2013-05-08 02:09:12,"Samsung d2att",4.2.2,1.0
37.7727646,-122.4032175,0,2013-05-08 02:11:12,"Samsung d2att",4.2.2,1.0
37.7720975,-122.4007742,0,2013-05-08 02:14:13,"Samsung d2att",4.2.2,1.0
37.7732915,-122.4000436,0,2013-05-08 02:16:12,"Samsung d2att",4.2.2,1.0
37.7744801,-122.3970881,0,2013-05-08 02:17:12,"Samsung d2att",4.2.2,1.0
37.7754081,-122.3972895,0,2013-05-08 02:20:12,"Samsung d2att",4.2.2,1.0
37.7765723,-122.3955678,0,2013-05-08 02:23:12,"Samsung d2att",4.2.2,1.0
37.7764851,-122.3941347,0,2013-05-08 02:26:12,"Samsung d2att",4.2.2,1.0
37.7771714,-122.3930317,0,2013-05-08 02:27:09,"Samsung d2att",4.2.2,1.0
37.7781568,-122.3922432,0,2013-05-08 02:28:11,"Samsung d2att",4.2.2,1.0
37.7774002,-122.3909497,0,2013-05-08 02:31:12,"Samsung d2att",4.2.2,1.0
37.7783521,-122.3909841,0,2013-05-08 02:39:12,"Samsung d2att",4.2.2,1.0
37.7786339,-122.3899094,0,2013-05-08 02:50:17,"Samsung d2att",4.2.2,1.0
37.7782186,-122.3908921,0,2013-05-08 04:37:12,"Samsung d2att",4.2.2,1.0
37.7781632,-122.3922432,0,2013-05-08 04:41:13,"Samsung d2att",4.2.2,1.0
37.7769828,-122.3932869,0,2013-05-08 04:43:12,"Samsung d2att",4.2.2,1.0
37.7765645,-122.3941724,0,2013-05-08 04:44:12,"Samsung d2att",4.2.2,1.0
37.7770548,-122.3950507,0,2013-05-08 04:45:12,"Samsung d2att",4.2.2,1.0
37.7754233,-122.3949868,0,2013-05-08 04:48:10,"Samsung d2att",4.2.2,1.0
37.7754381,-122.3972063,0,2013-05-08 04:49:12,"Samsung d2att",4.2.2,1.0
37.7745171,-122.3983939,0,2013-05-08 04:51:12,"Samsung d2att",4.2.2,1.0
37.7754233,-122.3949868,0,2013-05-08 04:52:12,"Samsung d2att",4.2.2,1.0
37.7732852,-122.399825,0,2013-05-08 04:53:12,"Samsung d2att",4.2.2,1.0
37.7720722,-122.4010541,0,2013-05-08 04:55:12,"Samsung d2att",4.2.2,1.0
37.7727262,-122.4031358,0,2013-05-08 04:57:12,"Samsung d2att",4.2.2,1.0
37.7746909,-122.4051312,0,2013-05-08 05:01:13,"Samsung d2att",4.2.2,1.0
37.7753477,-122.4061208,0,2013-05-08 05:02:12,"Samsung d2att",4.2.2,1.0
37.7763037,-122.4074288,0,2013-05-08 05:04:12,"Samsung d2att",4.2.2,1.0
37.7760042,-122.40887,0,2013-05-08 05:07:13,"Samsung d2att",4.2.2,1.0
37.7747535,-122.4097076,0,2013-05-08 05:09:09,"Samsung d2att",4.2.2,1.0
37.7744541,-122.4085951,0,2013-05-08 05:11:12,"Samsung d2att",4.2.2,1.0
37.7750696,-122.4099524,0,2013-05-08 16:37:15,"Samsung d2att",4.2.2,1.0
37.7758882,-122.4089681,0,2013-05-08 16:38:56,"Samsung d2att",4.2.2,1.0
37.7764077,-122.4082676,0,2013-05-08 16:40:54,"Samsung d2att",4.2.2,1.0
37.7750039,-122.4089004,0,2013-05-08 16:53:54,"Samsung d2att",4.2.2,1.0
37.7750332,-122.4100485,0,2013-05-08 19:26:51,"Samsung d2att",4.2.2,1.0
37.7762627,-122.4116401,0,2013-05-08 19:28:53,"Samsung d2att",4.2.2,1.0
37.7780095,-122.4136916,0,2013-05-08 19:29:54,"Samsung d2att",4.2.2,1.0
37.7770243,-122.4125691,0,2013-05-08 19:30:54,"Samsung d2att",4.2.2,1.0
37.7781716,-122.4138246,0,2013-05-08 19:31:54,"Samsung d2att",4.2.2,1.0
37.7783476,-122.4152737,0,2013-05-08 19:33:54,"Samsung d2att",4.2.2,1.0
37.7776015,-122.4163406,0,2013-05-08 19:34:54,"Samsung d2att",4.2.2,1.0
37.7785564,-122.4147105,0,2013-05-08 19:41:56,"Samsung d2att",4.2.2,1.0
37.777079,-122.4131937,0,2013-05-08 19:43:56,"Samsung d2att",4.2.2,1.0
37.7761997,-122.4115403,0,2013-05-08 19:46:56,"Samsung d2att",4.2.2,1.0
37.7754436,-122.4105591,0,2013-05-08 19:47:56,"Samsung d2att",4.2.2,1.0
37.7748941,-122.4090571,0,2013-05-08 19:50:58,"Samsung d2att",4.2.2,1.0
37.7746498,-122.4096329,0,2013-05-08 20:56:55,"Samsung d2att",4.2.2,1.0
37.774508,-122.4085389,0,2013-05-08 20:58:56,"Samsung d2att",4.2.2,1.0
37.7747737,-122.4097466,0,2013-05-09 03:16:54,"Samsung d2att",4.2.2,1.0
37.777169,-122.407343,0,2013-05-09 03:20:52,"Samsung d2att",4.2.2,1.0
37.7765028,-122.4081163,0,2013-05-09 03:24:54,"Samsung d2att",4.2.2,1.0
37.7755347,-122.4094227,0,2013-05-09 03:26:55,"Samsung d2att",4.2.2,1.0
37.7741997,-122.4090842,0,2013-05-09 03:28:54,"Samsung d2att",4.2.2,1.0
37.7744852,-122.408589,0,2013-05-09 15:31:36,"Samsung d2att",4.2.2,1.0
37.7748198,-122.409837,0,2013-05-09 15:33:27,"Samsung d2att",4.2.2,1.0
37.7746968,-122.4096004,0,2013-05-09 15:34:25,"Samsung d2att",4.2.2,1.0
37.7749183,-122.4090054,0,2013-05-09 15:35:29,"Samsung d2att",4.2.2,1.0
37.774897,-122.4090358,0,2013-05-09 15:37:29,"Samsung d2att",4.2.2,1.0
37.7748974,-122.408977,0,2013-05-09 15:38:29,"Samsung d2att",4.2.2,1.0
37.7767322,-122.4079365,0,2013-05-09 20:52:38,"Samsung d2att",4.2.2,1.0
37.774919,-122.4089572,0,2013-05-09 21:12:37,"Samsung d2att",4.2.2,1.0
37.7713665,-122.4085565,0,2013-05-10 00:12:38,"Samsung d2att",4.2.2,1.0
37.7749149,-122.4089944,0,2013-05-10 00:22:37,"Samsung d2att",4.2.2,1.0
37.7759295,-122.4089356,0,2013-05-10 01:52:37,"Samsung d2att",4.2.2,1.0
37.7715951,-122.4170323,0,2013-05-10 02:42:33,"Samsung d2att",4.2.2,1.0
37.7750086,-122.4098812,0,2013-05-10 03:32:34,"Samsung d2att",4.2.2,1.0
37.7725912,-122.406823,0,2013-05-10 03:42:37,"Samsung d2att",4.2.2,1.0
37.7734308,-122.408116,0,2013-05-10 04:32:37,"Samsung d2att",4.2.2,1.0
37.7743815,-122.4088051,0,2013-05-10 04:42:37,"Samsung d2att",4.2.2,1.0
37.7764008,-122.4082736,0,2013-05-10 17:02:35,"Samsung d2att",4.2.2,1.0
37.7749506,-122.4089043,0,2013-05-10 17:12:39,"Samsung d2att",4.2.2,1.0
37.7749173,-122.4089219,0,2013-05-10 18:31:27,"Samsung d2att",4.2.2,1.0
37.7764042,-122.4082545,0,2013-05-10 19:41:14,"Samsung d2att",4.2.2,1.0
37.7748681,-122.4089345,0,2013-05-10 20:01:15,"Samsung d2att",4.2.2,1.0
37.7748929,-122.4089387,0,2013-05-10 20:11:02,"Samsung d2att",4.2.2,1.0
37.7752189,-122.4094764,0,2013-05-11 00:40:50,"Samsung d2att",4.2.2,1.0
37.7743635,-122.4088427,0,2013-05-11 00:50:50,"Samsung d2att",4.2.2,1.0
37.7690267,-122.4155484,0,2013-05-11 02:00:47,"Samsung d2att",4.2.2,1.0
37.7553488,-122.4187773,0,2013-05-11 02:10:50,"Samsung d2att",4.2.2,1.0
37.7538069,-122.4196445,0,2013-05-11 02:30:50,"Samsung d2att",4.2.2,1.0
37.7558032,-122.4183723,0,2013-05-11 03:40:47,"Samsung d2att",4.2.2,1.0
37.7565835,-122.4189208,0,2013-05-11 04:30:51,"Samsung d2att",4.2.2,1.0
37.7540311,-122.4187152,0,2013-05-11 06:20:51,"Samsung d2att",4.2.2,1.0
37.7540307,-122.4185697,0,2013-05-11 06:40:50,"Samsung d2att",4.2.2,1.0
37.7573724,-122.424279,0,2013-05-11 06:50:43,"Samsung d2att",4.2.2,1.0
37.7757601,-122.4111711,0,2013-05-11 07:00:52,"Samsung d2att",4.2.2,1.0
37.7744616,-122.408583,0,2013-05-11 07:10:52,"Samsung d2att",4.2.2,1.0
37.7744588,-122.4085968,0,2013-05-11 16:50:55,"Samsung d2att",4.2.2,1.0
37.7734689,-122.4096467,0,2013-05-11 18:00:52,"Samsung d2att",4.2.2,1.0
37.7705387,-122.4124987,0,2013-05-11 19:10:55,"Samsung d2att",4.2.2,1.0
37.7744928,-122.4085768,0,2013-05-11 19:20:56,"Samsung d2att",4.2.2,1.0
37.7744642,-122.4086052,0,2013-05-11 20:20:52,"Samsung d2att",4.2.2,1.0
37.7768968,-122.4124366,0,2013-05-12 02:40:58,"Samsung d2att",4.2.2,1.0
37.7773831,-122.4164446,0,2013-05-12 02:49:39,"Samsung d2att",4.2.2,1.0
37.7781423,-122.415586,0,2013-05-12 02:59:21,"Samsung d2att",4.2.2,1.0
37.7757588,-122.4111514,0,2013-05-12 03:09:24,"Samsung d2att",4.2.2,1.0
37.7744235,-122.4087618,0,2013-05-12 03:19:25,"Samsung d2att",4.2.2,1.0
37.773958,-122.4115965,0,2013-05-12 04:49:25,"Samsung d2att",4.2.2,1.0
37.7745104,-122.4086082,0,2013-05-12 04:59:25,"Samsung d2att",4.2.2,1.0
37.7744807,-122.4085463,0,2013-05-12 16:29:29,"Samsung d2att",4.2.2,1.0
37.774478,-122.4085566,0,2013-05-12 17:39:24,"Samsung d2att",4.2.2,1.0
37.7763193,-122.4082876,0,2013-05-12 18:29:26,"Samsung d2att",4.2.2,1.0
37.774423,-122.4087506,0,2013-05-12 19:29:27,"Samsung d2att",4.2.2,1.0
37.7744003,-122.4093306,0,2013-05-12 20:09:27,"Samsung d2att",4.2.2,1.0
37.7769996,-122.4125985,0,2013-05-12 20:21:04,"Samsung d2att",4.2.2,1.0
37.7749562,-122.4098903,0,2013-05-12 20:30:57,"Samsung d2att",4.2.2,1.0
37.7490616,-122.4318473,0,2013-05-12 20:40:55,"Samsung d2att",4.2.2,1.0
37.7640523,-122.4287723,0,2013-05-12 20:50:52,"Samsung d2att",4.2.2,1.0
37.7610028,-122.4273763,0,2013-05-12 21:00:56,"Samsung d2att",4.2.2,1.0
37.7606151,-122.425717,0,2013-05-12 21:40:56,"Samsung d2att",4.2.2,1.0
37.7603538,-122.4281059,0,2013-05-12 22:10:56,"Samsung d2att",4.2.2,1.0
37.7610322,-122.4273081,0,2013-05-12 22:40:56,"Samsung d2att",4.2.2,1.0
37.7602253,-122.4264552,0,2013-05-12 22:50:52,"Samsung d2att",4.2.2,1.0
37.7645157,-122.4286213,0,2013-05-12 23:00:53,"Samsung d2att",4.2.2,1.0
37.7643214,-122.4306572,0,2013-05-12 23:10:55,"Samsung d2att",4.2.2,1.0
37.7611029,-122.4274963,0,2013-05-12 23:20:55,"Samsung d2att",4.2.2,1.0
37.7600493,-122.4214225,0,2013-05-12 23:40:54,"Samsung d2att",4.2.2,1.0
37.7638621,-122.4217611,0,2013-05-13 00:00:53,"Samsung d2att",4.2.2,1.0
37.7646554,-122.4233831,0,2013-05-13 00:20:50,"Samsung d2att",4.2.2,1.0
37.7666624,-122.4205846,0,2013-05-13 00:31:06,"Samsung d2att",4.2.2,1.0
37.7677507,-122.4210094,0,2013-05-13 00:40:48,"Samsung d2att",4.2.2,1.0
37.7651321,-122.4172596,0,2013-05-13 01:00:53,"Samsung d2att",4.2.2,1.0
37.7744788,-122.4085358,0,2013-05-13 01:10:49,"Samsung d2att",4.2.2,1.0
37.7745063,-122.4085617,0,2013-05-13 12:40:55,"Samsung d2att",4.2.2,1.0
37.776478,-122.4081169,0,2013-05-13 16:10:53,"Samsung d2att",4.2.2,1.0
37.7749042,-122.409034,0,2013-05-13 16:20:53,"Samsung d2att",4.2.2,1.0
37.7748912,-122.4090761,0,2013-05-13 17:40:52,"Samsung d2att",4.2.2,1.0
37.7748871,-122.4090292,0,2013-05-13 18:50:54,"Samsung d2att",4.2.2,1.0
37.7748502,-122.4091506,0,2013-05-13 19:00:53,"Samsung d2att",4.2.2,1.0
37.7764711,-122.4081611,0,2013-05-13 19:40:54,"Samsung d2att",4.2.2,1.0
37.776468,-122.4082266,0,2013-05-13 19:50:50,"Samsung d2att",4.2.2,1.0
37.7749858,-122.4090682,0,2013-05-13 20:00:53,"Samsung d2att",4.2.2,1.0
37.7749335,-122.4090374,0,2013-05-13 20:10:53,"Samsung d2att",4.2.2,1.0
37.7748644,-122.4090544,0,2013-05-13 20:30:53,"Samsung d2att",4.2.2,1.0
37.7748401,-122.4090695,0,2013-05-13 23:20:52,"Samsung d2att",4.2.2,1.0
37.7771664,-122.4084329,0,2013-05-14 02:10:53,"Samsung d2att",4.2.2,1.0
37.7852628,-122.4328794,0,2013-05-14 02:20:54,"Samsung d2att",4.2.2,1.0
37.7852569,-122.4328596,0,2013-05-14 02:24:35,"Samsung d2att",4.2.2,1.0
37.7852432,-122.4327658,0,2013-05-14 02:34:24,"Samsung d2att",4.2.2,1.0
37.7852568,-122.4327432,0,2013-05-14 03:54:24,"Samsung d2att",4.2.2,1.0
37.7844572,-122.4330427,0,2013-05-14 05:04:24,"Samsung d2att",4.2.2,1.0
37.7847863,-122.432382,0,2013-05-14 06:54:24,"Samsung d2att",4.2.2,1.0
37.7854192,-122.4312962,0,2013-05-14 07:04:25,"Samsung d2att",4.2.2,1.0
37.7745045,-122.4085222,0,2013-05-14 07:14:24,"Samsung d2att",4.2.2,1.0
37.7747181,-122.4095914,0,2013-05-14 15:44:24,"Samsung d2att",4.2.2,1.0
37.7764179,-122.4084983,0,2013-05-14 15:54:20,"Samsung d2att",4.2.2,1.0
37.7749857,-122.409013,0,2013-05-14 16:04:24,"Samsung d2att",4.2.2,1.0
37.7763547,-122.4083878,0,2013-05-14 19:54:21,"Samsung d2att",4.2.2,1.0
37.7748912,-122.409074,0,2013-05-14 20:14:23,"Samsung d2att",4.2.2,1.0
37.7744373,-122.408732,0,2013-05-15 02:04:21,"Samsung d2att",4.2.2,1.0
37.7744787,-122.4085461,0,2013-05-15 02:34:22,"Samsung d2att",4.2.2,1.0
37.7771452,-122.4073508,0,2013-05-15 04:14:18,"Samsung d2att",4.2.2,1.0
37.7744525,-122.4085144,0,2013-05-15 04:24:21,"Samsung d2att",4.2.2,1.0
37.7744795,-122.4085249,0,2013-05-15 05:57:50,"Samsung d2att",4.2.2,1.0
37.7744752,-122.4085041,0,2013-05-15 06:07:16,"Samsung d2att",4.2.2,1.0
37.7749061,-122.4090854,0,2013-05-15 16:47:17,"Samsung d2att",4.2.2,1.0
37.777479,-122.4166339,0,2013-05-15 18:17:16,"Samsung d2att",4.2.2,1.0
37.7777948,-122.4160126,0,2013-05-15 20:17:10,"Samsung d2att",4.2.2,1.0
37.7761719,-122.4185135,0,2013-05-15 20:57:09,"Samsung d2att",4.2.2,1.0
37.7778734,-122.4195528,0,2013-05-15 21:17:09,"Samsung d2att",4.2.2,1.0
37.7761719,-122.4185135,0,2013-05-15 21:27:09,"Samsung d2att",4.2.2,1.0
37.7754622,-122.4191405,0,2013-05-15 22:07:03,"Samsung d2att",4.2.2,1.0
37.7652,-122.419,1368677845,2013-05-16 04:17:25,"Samsung d2att",4.2.2,1.0
37.7649,-122.421,1368681444,2013-05-16 05:17:24,"Samsung d2att",4.2.2,1.0
37.7758070876,-122.408983362,0,2013-05-16 06:03:03,"foursquare",,
37.7714,-122.417,1368685047,2013-05-16 06:17:27,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368688645,2013-05-16 07:17:25,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368692242,2013-05-16 08:17:22,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368695844,2013-05-16 09:17:24,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368699444,2013-05-16 10:17:24,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368703043,2013-05-16 11:17:23,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368706646,2013-05-16 12:17:26,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368710246,2013-05-16 13:17:26,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368713846,2013-05-16 14:17:26,"Samsung d2att",4.2.2,1.0
37.7745,-122.409,1368717447,2013-05-16 15:17:27,"Samsung d2att",4.2.2,1.0
37.776392,-122.408686,0,2013-05-16 15:46:36,"foursquare",,
37.7749,-122.409,1368721047,2013-05-16 16:17:27,"Samsung d2att",4.2.2,1.0
37.7749,-122.409,1368724647,2013-05-16 17:17:27,"Samsung d2att",4.2.2,1.0
37.775,-122.409,1368728245,2013-05-16 18:17:25,"Samsung d2att",4.2.2,1.0
37.7749,-122.409,1368731847,2013-05-16 19:17:27,"Samsung d2att",4.2.2,1.0
37.7749,-122.409,1368735447,2013-05-16 20:17:27,"Samsung d2att",4.2.2,1.0
37.7749,-122.409,1368739045,2013-05-16 21:17:25,"Samsung d2att",4.2.2,1.0
37.7749,-122.409,1368742647,2013-05-16 22:17:27,"Samsung d2att",4.2.2,1.0
